TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,YEARS_EMPLOYED
0,Cash loans,F,N,Y,0,202500,516069,26478,-22237,-1000
0,Cash loans,F,N,N,0,265500,1350000,47056.5,-18315,11
0,Cash loans,F,Y,Y,0,211500,1377000,41877,-18053,14
0,Cash loans,F,N,Y,0,,269982,29074.5,-14834,7
0,Cash loans,F,Y,Y,1,,263686.5,26208,-13402,6
0,Cash loans,M,,Y,0,292500,781920,43789.5,-19656,8
0,Cash loans,M,,Y,0,270000,265306.5,28701,-15187,-1000
0,Cash loans,M,Y,Y,0,112500,269550,21739.5,-10953,2
0,Cash loans,F,Y,N,0,202500,454500,33979.5,-9467,7
0,Revolving loans,M,Y,N,1,,180000,9000,-7938,3
0,Cash loans,F,N,Y,0,112500,607500,23269.5,-7890,1
1,Cash loans,F,N,Y,0,,371245.5,17437.5,-11357,0
0,Cash loans,F,Y,N,0,180000,314100,13963.5,-18855,17
0,Cash loans,M,Y,Y,0,202500,1288350,37669.5,-19187,4
0,Cash loans,F,N,Y,1,,360000,15858,-9909,3
0,Cash loans,F,N,Y,0,135000,265851,18630,-21040,1
0,Cash loans,M,N,Y,0,247500,1515415.5,41800.5,-20333,3
0,Cash loans,M,Y,Y,0,,1436850,42142.5,-16917,1
0,Cash loans,M,N,Y,1,135000,450000,21780,-12163,5
0,Cash loans,F,Y,Y,1,54000,67500,7218,-14944,3
0,Cash loans,M,,N,1,,308461.5,22482,-11179,3
0,Cash loans,F,N,Y,0,112500,728460,44694,-17031,3
1,Cash loans,F,Y,Y,0,,1185120,46251,-14248,5
0,Cash loans,F,N,Y,1,135000,835744.5,33273,-12987,3
0,Cash loans,F,N,N,1,180000,1096020,48406.5,-12772,6
0,Cash loans,M,,Y,1,225000,360000,17640,-19563,7
0,Cash loans,M,Y,Y,0,,225000,14377.5,-11284,11
0,Cash loans,M,N,N,1,270000,450000,30073.5,-12100,3
1,Cash loans,M,,Y,0,,545040,36553.5,-22866,3
0,Revolving loans,M,N,Y,0,171000,180000,9000,-7835,1
0,Cash loans,F,N,N,0,,675000,24799.5,-11213,5
0,Cash loans,F,,Y,0,121500,781920,25542,-21947,16
0,Cash loans,F,N,Y,0,67500,398160,10633.5,-18312,0
0,Cash loans,F,N,Y,0,90000,239850,23850,-24802,-1000
0,Cash loans,F,N,Y,0,,781920,47965.5,-21449,-1000
0,Cash loans,F,N,Y,0,85500,663093,25821,-19883,-1000
0,Cash loans,F,,N,0,112500,495882,30465,-19824,10
0,Cash loans,F,N,Y,0,135000,450000,20979,-11773,4
0,Cash loans,M,,Y,0,180000,1354500,37377,-20850,-1000
0,Cash loans,M,Y,Y,0,180000,1546020,49873.5,-20931,1
0,Cash loans,F,N,Y,0,270000,1288350,37800,-19034,0
0,Cash loans,M,Y,N,1,,213948,22050,-18884,10
0,Cash loans,F,Y,Y,0,135000,99504,10192.5,-23026,-1000
0,Cash loans,F,N,N,0,139500,646920,19044,-17712,-1000
0,Cash loans,F,,Y,0,112500,927000,33120,-21132,-1000
0,Cash loans,F,N,Y,0,202500,508495.5,27715.5,-8945,3
0,Cash loans,F,Y,Y,0,,500211,39649.5,-21861,-1000
0,Cash loans,F,N,N,0,112500,808650,23643,-23062,-1000
0,Cash loans,M,N,N,1,,755190,36328.5,-12937,5
0,Cash loans,M,Y,Y,0,270000,1300500,38025,-17734,22
0,Cash loans,F,N,N,0,112500,942300,30528,-18327,9
0,Cash loans,F,N,Y,0,,225000,16465.5,-17918,2
0,Cash loans,M,N,Y,0,67500,178290,12042,-10749,5
0,Cash loans,F,,Y,1,67500,183294,14521.5,-15525,2
0,Cash loans,M,,N,0,,450000,21888,-15862,10
0,Cash loans,F,,Y,1,,814041,23931,-11372,3
0,Revolving loans,F,N,N,0,112500,360000,18000,-14844,5
0,Revolving loans,F,Y,Y,1,,180000,9000,-10072,2
0,Cash loans,M,N,N,0,,481320,13923,-11277,8
1,Cash loans,M,Y,Y,0,,521280,31630.5,-22312,-1000
0,Cash loans,F,Y,N,0,202500,450000,17140.5,-8868,5
1,Cash loans,F,Y,Y,0,157500,568197,25029,-17372,6
0,Cash loans,M,Y,Y,1,,505246.5,53185.5,-11477,7
0,Cash loans,M,Y,Y,2,112500,143910,14017.5,-14185,0
0,Cash loans,M,,Y,0,157500,545040,25537.5,-12643,2
0,Revolving loans,F,N,Y,2,67500,202500,10125,-11956,8
0,Revolving loans,F,Y,Y,1,112500,180000,9000,-7960,2
0,Cash loans,M,N,Y,1,360000,863226,39136.5,-11928,2
0,Cash loans,F,N,Y,0,157500,440784,28300.5,-17932,10
0,Cash loans,M,N,N,0,76500,770292,37188,-10169,6
0,Cash loans,F,N,Y,0,,830709,35194.5,-21614,-1000
0,Cash loans,M,Y,Y,1,,780363,52362,-15563,4
0,Cash loans,F,Y,Y,1,,1005120,29520,-16667,16
0,Cash loans,M,N,N,1,,360000,38196,-11811,5
0,Cash loans,F,,N,0,171000,269550,17820,-9289,3
0,Cash loans,M,Y,Y,0,157500,545040,26509.5,-8911,2
0,Cash loans,F,N,Y,0,,781920,33259.5,-20543,-1000
0,Cash loans,M,,N,0,40500,454500,13288.5,-20800,-1000
0,Cash loans,F,N,N,0,,450000,47749.5,-14124,7
0,Cash loans,M,,Y,0,103500,276277.5,14593.5,-18083,8
0,Cash loans,F,Y,Y,0,90000,927252,27243,-18373,9
1,Cash loans,M,,Y,1,180000,1078200,38331,-15362,2
0,Cash loans,F,N,Y,0,270000,1006920,40063.5,-15319,2
0,Cash loans,F,N,Y,0,,684054,77494.5,-23656,32
0,Cash loans,F,N,Y,0,225000,675000,32472,-10471,6
1,Cash loans,F,Y,Y,0,189000,185314.5,13612.5,-17584,2
0,Cash loans,F,N,Y,0,63000,302206.5,12933,-23014,-1000
0,Cash loans,F,N,Y,0,207000,1078200,31653,-18808,27
0,Cash loans,F,,N,1,225000,1236816,36162,-13601,2
0,Revolving loans,F,Y,Y,0,112500,180000,9000,-9451,2
0,Revolving loans,F,Y,Y,1,112500,292500,14625,-10279,3
0,Cash loans,M,N,Y,0,157500,180000,12798,-18089,12
0,Cash loans,F,N,N,1,315000,1147257,41337,-14570,10
0,Cash loans,F,Y,N,1,135000,114682.5,11880,-9918,3
0,Cash loans,F,N,N,0,,1095111,61150.5,-19597,0
0,Cash loans,F,,N,1,135000,521280,26613,-14881,5
0,Cash loans,M,,Y,1,157500,420718.5,21609,-18704,8
0,Cash loans,F,Y,Y,1,112500,664299,52614,-11411,0
0,Cash loans,F,N,N,0,112500,193500,18981,-24653,-1000
0,Cash loans,F,N,Y,1,67500,814041,26388,-14942,10
0,Cash loans,F,N,Y,0,,312768,13378.5,-22888,-1000
0,Cash loans,F,N,N,0,,760225.5,32337,-20227,-1000
0,Cash loans,F,N,Y,0,157500,545040,20677.5,-23444,-1000
0,Cash loans,M,Y,N,0,,576072,17595,-8738,1
0,Cash loans,F,N,N,0,202500,291915,23053.5,-9893,0
0,Cash loans,M,N,Y,2,135000,913347,41404.5,-13037,0
0,Revolving loans,F,Y,N,2,225000,225000,11250,-15585,7
0,Cash loans,M,N,N,2,202500,447768,29920.5,-9583,2
0,Cash loans,F,,Y,1,134100,278505,12397.5,-14748,21
0,Cash loans,F,,Y,0,180000,1288350,37800,-16296,24
0,Cash loans,F,Y,N,0,126000,229500,15466.5,-17923,28
0,Cash loans,F,N,N,2,225000,446931,16978.5,-14083,1
0,Cash loans,F,Y,Y,0,63000,188685,9877.5,-14988,1
0,Cash loans,F,N,N,0,90000,313438.5,33043.5,-10296,4
0,Cash loans,F,,Y,0,135000,258709.5,26640,-21226,-1000
0,Cash loans,F,Y,Y,0,225000,678996,36963,-13229,3
0,Cash loans,F,N,Y,1,121500,123637.5,10039.5,-15199,8
0,Cash loans,F,Y,Y,0,45558,675000,26901,-19911,-1000
0,Cash loans,F,N,Y,1,180000,675000,36747,-12147,5
0,Cash loans,F,Y,Y,2,67500,900000,35824.5,-14300,3
0,Cash loans,M,,Y,0,180000,305955,33079.5,-21639,-1000
0,Cash loans,M,Y,Y,0,315000,299772,23814,-19872,3
0,Cash loans,M,Y,Y,0,180000,450000,30573,-15204,4
0,Revolving loans,M,,Y,0,225000,202500,10125,-11637,0
0,Cash loans,F,N,N,0,180000,417024,15453,-15304,9
0,Cash loans,F,Y,Y,0,225000,450000,20979,-16104,3
0,Cash loans,F,N,Y,0,,431280,18400.5,-23077,-1000
0,Cash loans,M,,Y,0,202500,521280,31500,-10176,0
0,Cash loans,F,Y,N,2,112500,1040463,30420,-10822,3
0,Cash loans,F,,Y,0,112500,689742,35347.5,-9143,4
0,Cash loans,F,,Y,3,,629325,30406.5,-12264,3
0,Cash loans,M,,Y,0,81000,490495.5,34884,-21645,-1000
0,Revolving loans,M,Y,Y,0,135000,135000,6750,-11388,4
0,Cash loans,F,N,Y,0,90000,263686.5,14175,-22383,-1000
0,Cash loans,F,N,N,0,202500,1256400,34681.5,-15408,3
0,Cash loans,M,N,Y,1,103500,490495.5,47911.5,-18925,2
0,Cash loans,M,N,Y,0,135000,254700,27558,-11371,2
1,Cash loans,F,N,N,0,157500,1166724,30775.5,-17697,8
0,Cash loans,M,Y,Y,2,,641173.5,25740,-14246,5
0,Cash loans,F,N,N,0,,640080,29970,-13132,2
0,Cash loans,M,N,N,0,126000,781920,23836.5,-14829,0
0,Cash loans,M,N,N,2,,270000,29209.5,-15953,0
0,Cash loans,F,N,N,1,,415408.5,42696,-16757,6
0,Revolving loans,M,N,Y,0,,270000,13500,-19588,3
0,Cash loans,F,N,Y,0,,153000,10881,-15331,9
0,Cash loans,F,N,Y,0,106650,490495.5,26014.5,-22783,-1000
0,Cash loans,F,N,Y,2,,900000,29164.5,-14627,6
0,Cash loans,F,,Y,0,,675000,21906,-12215,1
0,Revolving loans,F,N,Y,0,126000,382500,19125,-22988,7
0,Revolving loans,F,N,Y,0,81000,180000,9000,-14722,12
0,Cash loans,F,Y,Y,1,157500,652500,30366,-13829,8
0,Cash loans,F,Y,N,0,,1009566,33493.5,-12906,12
0,Cash loans,F,Y,N,1,261000,1546020,40783.5,-15695,4
0,Cash loans,F,N,Y,0,,1256400,44644.5,-18145,7
0,Cash loans,M,N,N,1,,993082.5,39514.5,-13725,4
0,Cash loans,F,N,N,0,,545040,30564,-19276,1
0,Cash loans,F,N,N,0,202500,760225.5,32337,-21055,-1000
1,Cash loans,M,N,Y,0,,135000,16150.5,-19191,2
0,Cash loans,F,Y,Y,0,585000,1800000,173704.5,-13343,8
0,Cash loans,F,N,N,1,247500,1056447,31018.5,-14442,11
0,Revolving loans,M,,Y,0,225000,450000,22500,-14200,9
0,Cash loans,F,,Y,0,135000,1350000,42520.5,-22348,37
0,Cash loans,F,N,Y,0,,1006920,42790.5,-22944,4
0,Revolving loans,F,N,Y,2,157500,270000,13500,-14063,3
1,Cash loans,M,Y,N,0,157500,855000,24997.5,-23616,-1000
0,Cash loans,M,N,N,0,135000,521280,25209,-18921,2
0,Cash loans,F,,N,0,144000,755190,33394.5,-12460,-1000
0,Cash loans,F,N,Y,0,450000,675000,32602.5,-15839,7
0,Cash loans,F,N,Y,0,112500,585000,25897.5,-22366,25
0,Cash loans,F,N,Y,0,,239850,23494.5,-24757,-1000
0,Cash loans,F,N,Y,1,315000,651595.5,28831.5,-16760,7
0,Cash loans,F,,N,0,54000,360000,28440,-10745,2
0,Revolving loans,M,N,Y,1,360000,855000,42750,-15059,17
0,Cash loans,M,Y,N,0,,246357,27922.5,-11462,9
0,Cash loans,F,Y,Y,0,180000,2517300,69223.5,-21211,2
0,Cash loans,F,,Y,0,,1285816.5,40504.5,-18463,13
0,Cash loans,M,,Y,0,157500,891387,34821,-21536,11
0,Cash loans,F,N,N,0,135000,993082.5,39514.5,-18236,6
0,Cash loans,F,N,Y,0,112500,942300,30528,-15835,6
0,Cash loans,M,Y,Y,0,180000,1971072,68643,-21660,0
0,Cash loans,F,N,Y,0,,343800,16852.5,-12321,14
0,Cash loans,M,Y,N,1,94500,509922,26032.5,-17111,1
0,Revolving loans,F,,Y,0,,540000,27000,-22668,-1000
0,Cash loans,M,Y,Y,2,135000,314100,16186.5,-14886,0
0,Cash loans,M,Y,Y,0,63000,269550,13095,-23064,-1000
0,Cash loans,F,N,Y,0,47250,587619,17311.5,-21414,-1000
0,Cash loans,F,N,Y,0,157500,509602.5,26149.5,-21034,-1000
0,Cash loans,F,N,Y,1,54000,675000,21906,-8931,3
0,Cash loans,F,N,Y,0,119700,168102,11362.5,-24435,-1000
0,Cash loans,F,N,Y,0,,263686.5,16978.5,-14237,4
0,Revolving loans,M,,N,0,135000,337500,16875,-12468,8
0,Cash loans,M,Y,Y,1,175500,781920,25969.5,-15698,15
0,Cash loans,M,N,Y,0,112500,270000,13914,-11463,2
0,Cash loans,M,Y,Y,1,360000,1575000,60120,-14017,13
0,Cash loans,F,N,N,0,,149256,15421.5,-21414,-1000
0,Cash loans,F,N,Y,0,135000,640080,31261.5,-12192,3
0,Cash loans,M,Y,Y,0,,454500,18378,-15711,4
0,Cash loans,M,N,N,0,135000,440784,29587.5,-11258,-1000
0,Cash loans,F,N,Y,0,67500,308133,16263,-17004,0
0,Cash loans,F,,Y,1,157500,243000,25029,-11801,1
1,Cash loans,F,N,Y,0,,450000,30442.5,-11090,0
0,Cash loans,F,N,N,1,,254700,16713,-9915,2
0,Cash loans,M,N,N,0,292500,270000,21199.5,-11907,7
1,Cash loans,M,Y,N,1,157500,202500,9567,-16384,3
0,Cash loans,F,N,N,2,85500,777069,54211.5,-11499,7
0,Cash loans,F,N,Y,0,,1011955.5,42876,-21259,-1000
0,Cash loans,F,N,Y,0,90000,900000,32017.5,-15564,4
0,Cash loans,M,Y,Y,0,157500,1190340,63549,-19794,6
0,Cash loans,F,N,Y,0,,454500,44406,-17125,14
0,Cash loans,M,N,Y,0,195750,1350000,57199.5,-13779,0
0,Cash loans,F,N,Y,0,40500,545040,19575,-21732,-1000
0,Cash loans,F,N,N,0,67500,284400,13257,-8558,0
0,Cash loans,F,Y,N,0,,343800,13090.5,-10829,9
0,Cash loans,F,N,N,0,,605448,40455,-22281,-1000
0,Revolving loans,F,,Y,0,270000,202500,10125,-20056,7
0,Revolving loans,F,N,Y,0,,675000,33750,-20043,11
0,Cash loans,F,Y,Y,0,,521280,44725.5,-16677,7
0,Revolving loans,F,N,N,0,67500,202500,10125,-19676,12
0,Cash loans,F,N,N,0,,157500,4153.5,-21787,17
0,Cash loans,M,,Y,0,,414792,22630.5,-20100,1
0,Cash loans,M,,Y,1,157500,752553,38551.5,-15271,7
0,Cash loans,F,N,N,0,135000,1006920,40063.5,-10827,7
1,Cash loans,M,,N,0,,781920,23836.5,-16241,6
0,Cash loans,F,N,Y,1,,589045.5,24889.5,-11105,4
0,Revolving loans,M,Y,Y,1,,135000,6750,-14517,2
0,Revolving loans,F,N,Y,1,72000,202500,10125,-13593,3
0,Cash loans,F,N,Y,1,,270000,21775.5,-18246,16
0,Cash loans,F,,Y,0,,673875,19831.5,-11482,2
0,Cash loans,F,,Y,0,135000,189351,14287.5,-15126,5
0,Cash loans,M,,N,2,153000,274500,18472.5,-13605,3
0,Cash loans,F,,N,0,40500,641529,18886.5,-22437,3
0,Cash loans,M,N,N,0,135000,528633,25560,-8787,3
1,Cash loans,M,N,N,0,90000,450000,21888,-12085,2
0,Cash loans,F,N,Y,0,,271066.5,21861,-11039,3
0,Cash loans,M,Y,N,0,,900000,32017.5,-19082,6
0,Cash loans,F,Y,Y,0,202500,450000,19822.5,-17630,8
0,Cash loans,M,,N,0,166500,99504,11808,-10129,1
0,Cash loans,M,,N,1,,2250000,62005.5,-12235,0
0,Cash loans,F,N,Y,0,135000,521280,28408.5,-11678,1
0,Cash loans,F,N,Y,0,166500,755190,36459,-20837,-1000
0,Cash loans,F,N,Y,0,211500,518562,20695.5,-21976,-1000
0,Cash loans,M,N,N,0,180000,437076,35172,-11445,1
0,Cash loans,M,,Y,1,292500,1777500,47020.5,-19917,3
0,Cash loans,M,Y,Y,0,112500,101880,12217.5,-20412,2
0,Revolving loans,F,,Y,0,162000,450000,22500,-14873,6
0,Cash loans,M,Y,N,0,229500,1288350,37800,-13605,17
0,Cash loans,M,Y,N,2,126000,256500,13158,-11671,5
0,Cash loans,F,Y,N,1,,760122,24651,-15075,2
0,Cash loans,M,,Y,0,202500,1277136,46003.5,-12093,1
0,Cash loans,M,Y,N,0,103500,360000,26194.5,-19176,0
0,Cash loans,M,Y,Y,1,315000,1971072,68643,-14798,5
1,Cash loans,F,N,N,0,,568800,16299,-15442,1
0,Cash loans,F,N,Y,2,135000,790830,62613,-11475,8
0,Cash loans,F,,Y,0,,193572,20457,-11593,5
0,Cash loans,M,N,Y,0,180000,906228,38524.5,-21177,1
0,Cash loans,F,Y,Y,0,135000,1283058,54490.5,-17205,4
0,Cash loans,F,N,Y,0,112500,814041,23800.5,-22813,-1000
0,Cash loans,F,N,Y,0,,1635120,56965.5,-15912,2
0,Cash loans,F,,Y,0,58500,364896,16200,-22356,-1000
0,Cash loans,F,N,Y,0,,544491,16047,-21962,-1000
0,Cash loans,F,N,N,0,292500,1035072,30262.5,-23626,19
1,Cash loans,F,N,Y,0,67500,942300,30528,-22155,-1000
0,Cash loans,M,Y,Y,0,283500,1085872.5,39132,-22581,-1000
0,Cash loans,M,Y,N,2,337500,1288350,37800,-16170,2
0,Cash loans,M,Y,N,0,,360000,26194.5,-15009,7
0,Cash loans,F,,Y,0,360000,1236816,36292.5,-23343,-1000
0,Cash loans,M,,Y,0,,299772,17338.5,-11767,9
0,Cash loans,F,N,N,0,,545040,19575,-17974,1
0,Cash loans,F,N,N,0,135000,770292,30676.5,-23573,-1000
0,Revolving loans,F,N,Y,1,,180000,9000,-12605,7
0,Cash loans,M,N,N,0,112500,900000,26316,-13402,7
0,Cash loans,F,,Y,2,450000,1133748,33277.5,-15871,17
0,Cash loans,M,Y,Y,0,157500,253737,25227,-18103,0
0,Cash loans,F,Y,Y,1,,143910,15628.5,-11869,5
1,Cash loans,M,Y,N,0,112500,450000,21888,-12529,1
0,Cash loans,F,,Y,0,67500,544491,17694,-23325,-1000
0,Cash loans,M,Y,N,0,270000,840951,35631,-16800,2
0,Revolving loans,F,,Y,0,,270000,13500,-8293,1
0,Cash loans,F,,Y,0,,152820,15016.5,-17303,11
0,Cash loans,M,Y,N,3,270000,454500,21865.5,-11610,1
0,Cash loans,F,N,Y,0,202500,592560,35937,-21972,-1000
0,Cash loans,F,Y,N,0,180000,450000,25834.5,-15803,2
0,Cash loans,F,N,Y,0,67500,545040,25537.5,-8609,2
0,Cash loans,F,N,Y,0,180000,454500,24214.5,-22329,-1000
0,Cash loans,M,Y,N,1,144000,675000,19476,-19915,20
0,Cash loans,M,Y,Y,2,,1223010,48631.5,-15614,1
0,Cash loans,M,,Y,1,121500,101880,10827,-13059,6
1,Cash loans,F,N,Y,0,135000,178290,12973.5,-23011,-1000
0,Cash loans,M,N,N,0,180000,634500,26802,-19613,15
0,Cash loans,F,N,Y,0,,161730,11502,-17489,1
0,Cash loans,F,N,Y,2,360000,1288350,37800,-14602,4
0,Cash loans,M,N,Y,2,135000,327024,18904.5,-17600,2
0,Revolving loans,F,N,Y,0,90000,247500,12375,-20052,7
0,Cash loans,F,N,Y,2,360000,1312110,52168.5,-19096,7
0,Cash loans,F,,Y,3,,1288350,37800,-13891,0
0,Revolving loans,F,N,Y,0,112500,337500,16875,-20665,-1000
0,Cash loans,F,N,Y,0,171000,1125000,44748,-20579,13
0,Cash loans,M,N,Y,1,,1144161,48604.5,-13198,6
0,Revolving loans,F,N,Y,0,76500,247500,12375,-20368,-1000
0,Cash loans,F,,N,0,135000,404325,19449,-11102,1
0,Cash loans,F,N,Y,0,,528633,21096,-21333,-1000
0,Cash loans,F,N,N,0,,467257.5,16911,-16454,4
0,Cash loans,F,N,N,2,292500,497520,33376.5,-10986,10
0,Cash loans,F,N,Y,1,112500,1256400,36864,-11203,3
0,Cash loans,F,N,Y,0,90000,111384,10345.5,-15049,8
0,Cash loans,M,N,Y,0,135000,643207.5,46935,-11740,2
0,Cash loans,F,,Y,0,90000,231813,9571.5,-15434,2
0,Cash loans,M,Y,N,2,90000,547344,22104,-15886,9
0,Cash loans,M,,N,0,112500,269550,24853.5,-11601,0
0,Cash loans,M,Y,N,0,247500,450000,16965,-16113,10
1,Cash loans,M,N,N,0,,1288350,37669.5,-13692,11
1,Cash loans,F,N,Y,0,,1104997.5,36648,-14890,6
0,Cash loans,M,N,Y,2,112500,704844,31176,-15820,1
0,Cash loans,F,Y,Y,0,,706410,67203,-17322,9
1,Revolving loans,F,Y,Y,1,135000,315000,15750,-11263,4
0,Revolving loans,F,,Y,0,,337500,16875,-17792,2
0,Cash loans,F,N,Y,0,,1187298,42192,-9549,1
0,Cash loans,M,Y,Y,1,180000,949500,40230,-17868,0
0,Cash loans,F,N,Y,0,58500,117162,12433.5,-22404,4
0,Cash loans,F,N,Y,0,202500,259794,27409.5,-19002,13
0,Revolving loans,M,N,Y,0,112500,270000,13500,-18011,0
0,Cash loans,F,N,N,1,270000,1666746,44095.5,-14350,17
0,Cash loans,M,N,Y,0,135000,880965,34416,-14570,2
0,Cash loans,M,Y,Y,2,157500,956574,38065.5,-14680,8
1,Cash loans,F,Y,Y,0,,526491,17397,-20817,-1000
0,Cash loans,F,N,Y,0,67500,675000,21906,-19284,12
0,Cash loans,F,N,Y,0,117000,690048,20304,-20604,-1000
1,Cash loans,F,,Y,0,193500,1575000,41679,-14587,21
0,Revolving loans,F,Y,Y,0,135000,270000,13500,-9492,1
0,Cash loans,M,Y,N,1,252000,814041,23931,-13478,3
0,Cash loans,F,N,Y,0,,1102500,29695.5,-23427,-1000
0,Cash loans,M,Y,Y,0,450000,630000,49774.5,-12206,0
0,Cash loans,F,Y,N,0,157500,454500,21865.5,-8575,2
0,Cash loans,F,N,Y,0,135000,693000,24682.5,-23474,-1000
0,Cash loans,F,N,Y,0,,225000,23053.5,-23676,6
1,Cash loans,F,N,N,0,202500,1498860,53968.5,-14027,5
0,Cash loans,F,N,Y,1,,225000,14508,-15374,19
1,Cash loans,F,N,Y,0,112500,808650,24732,-17953,5
0,Cash loans,F,N,Y,0,81000,417024,20191.5,-13616,7
0,Cash loans,F,,Y,0,,754740,22198.5,-22773,-1000
0,Cash loans,M,N,Y,1,130500,918468,30483,-15547,7
0,Cash loans,F,N,N,0,157500,203760,13266,-9175,3
1,Cash loans,M,Y,N,0,,454500,20151,-22988,-1000
0,Cash loans,F,N,Y,1,180000,291384,23359.5,-12731,4
0,Cash loans,F,N,Y,0,49500,119925,11812.5,-22094,-1000
0,Cash loans,M,N,Y,3,184500,239850,25830,-13139,4
0,Cash loans,F,Y,Y,0,247500,1305000,51885,-16152,6
0,Cash loans,F,,Y,0,180000,1125000,33025.5,-17352,22
0,Cash loans,F,N,Y,0,,225000,20637,-11972,10
0,Cash loans,F,,Y,0,,450000,24412.5,-17029,19
0,Cash loans,M,Y,Y,1,,254700,27022.5,-13176,11
0,Cash loans,F,N,Y,2,,531706.5,32656.5,-13230,7
0,Cash loans,F,N,N,1,54000,71955,8667,-12285,6
0,Cash loans,M,Y,Y,2,249750,379237.5,20700,-10096,4
0,Revolving loans,F,,Y,0,76500,225000,11250,-17748,0
0,Cash loans,M,Y,N,1,,675000,21775.5,-13448,9
0,Cash loans,F,N,Y,1,110250,490495.5,29335.5,-14807,0
0,Cash loans,F,Y,Y,0,202500,755190,36459,-12733,6
0,Cash loans,F,N,Y,0,67500,239850,23850,-18114,31
0,Cash loans,F,N,Y,0,67500,225000,12204,-20569,-1000
0,Cash loans,M,N,Y,2,202500,135000,13077,-12852,2
0,Cash loans,F,N,Y,0,,117000,12730.5,-24310,-1000
1,Cash loans,M,,Y,0,,490536,23989.5,-18553,11
1,Cash loans,F,N,N,1,157500,835380,35523,-14147,4
0,Cash loans,F,N,N,0,,497520,52920,-10292,4
0,Cash loans,M,N,Y,0,90000,675000,21775.5,-21436,1
0,Revolving loans,F,Y,Y,0,,1350000,67500,-11934,0
0,Cash loans,F,N,N,0,135000,648000,28674,-22637,-1000
0,Cash loans,F,Y,N,0,67500,356076,24912,-23188,-1000
0,Cash loans,F,N,N,0,,338832,26901,-13762,4
0,Cash loans,F,N,N,0,202500,1002726,26581.5,-16844,1
0,Cash loans,F,,Y,0,225000,254700,24939,-24766,11
0,Cash loans,M,N,N,0,405000,1546020,40914,-14963,2
0,Cash loans,F,,N,0,180000,863226,34362,-12363,14
0,Cash loans,F,N,Y,0,234000,284400,16456.5,-24292,13
0,Cash loans,F,N,N,0,76500,808650,23773.5,-21855,-1000
0,Cash loans,F,N,Y,1,,179865,11493,-16633,2
0,Cash loans,F,,Y,0,157500,152820,16344,-15761,3
0,Cash loans,F,,N,2,58500,107820,5845.5,-12934,6
0,Cash loans,F,N,N,1,495000,545040,35617.5,-9529,1
0,Cash loans,F,N,Y,0,166500,619254,29920.5,-22531,-1000
0,Cash loans,F,N,Y,0,157500,592560,31023,-15855,3
0,Cash loans,M,Y,N,0,166500,1575000,41548.5,-19548,1
0,Cash loans,M,N,Y,0,,1029681,30235.5,-20203,3
0,Cash loans,F,Y,N,1,,152820,7911,-14261,1
0,Cash loans,F,,Y,0,,180000,11812.5,-21855,-1000
1,Cash loans,F,N,Y,0,,242595,14787,-15582,0
0,Cash loans,M,Y,Y,0,207000,497520,39307.5,-11257,4
0,Cash loans,F,N,Y,0,67500,269550,11547,-18267,19
1,Cash loans,F,N,N,2,211500,545040,25537.5,-10379,7
0,Cash loans,F,,Y,0,,298512,32278.5,-20256,-1000
0,Revolving loans,F,N,Y,0,135000,382500,19125,-22159,-1000
0,Revolving loans,F,,Y,0,135000,405000,20250,-15949,23
0,Cash loans,F,N,N,0,135000,254700,26874,-19991,1
0,Cash loans,F,Y,N,0,270000,942300,27679.5,-23218,-1000
0,Cash loans,M,N,N,0,,545040,20677.5,-15783,14
0,Revolving loans,F,N,Y,0,,180000,9000,-11252,6
0,Revolving loans,F,N,Y,2,112500,270000,13500,-7766,1
0,Cash loans,M,,Y,0,,1006920,48442.5,-18340,14
0,Cash loans,F,N,N,0,157500,157500,8923.5,-23921,-1000
0,Cash loans,F,N,N,0,112500,454500,16695,-16400,5
0,Cash loans,F,N,Y,1,166500,862560,25348.5,-15206,6
0,Cash loans,F,Y,N,1,225000,675000,28728,-17199,18
0,Cash loans,F,N,N,0,,450000,21888,-10036,4
0,Cash loans,M,N,Y,0,247500,381528,17914.5,-9587,4
0,Revolving loans,M,,Y,0,,337500,16875,-19519,3
0,Cash loans,F,N,N,1,,47970,4873.5,-12361,0
0,Cash loans,F,N,Y,0,225000,1762110,46611,-18657,1
0,Cash loans,M,Y,Y,0,157500,225000,24363,-12186,2
0,Cash loans,F,N,Y,1,72000,474048,20214,-15981,2
0,Revolving loans,F,,Y,2,121500,270000,13500,-12114,2
0,Cash loans,M,,Y,1,,794173.5,40680,-13795,5
0,Revolving loans,F,,N,0,81000,225000,11250,-10954,1
0,Cash loans,M,N,Y,0,,256500,27063,-13965,10
0,Cash loans,F,N,N,0,67500,381528,17784,-11041,1
0,Cash loans,F,N,Y,0,,225000,14521.5,-22539,-1000
0,Cash loans,F,Y,N,0,,157914,15511.5,-14657,11
0,Cash loans,F,Y,Y,2,180000,835380,42781.5,-13167,9
0,Cash loans,F,,Y,0,,265536,12901.5,-18991,4
0,Cash loans,F,N,Y,1,121500,539100,29376,-15218,12
0,Cash loans,F,Y,Y,0,103500,886090.5,39159,-21411,10
